Date,Open,High,Low,Close,Adj Close,Volume
2010-11-23,145.000000,147.000000,142.050003,145.350006,136.834061,977715
2010-11-24,147.699997,148.000000,142.300003,144.899994,136.410400,477765
2010-11-25,143.000000,145.250000,137.600006,139.050003,130.903137,874260
2010-11-26,139.949997,148.600006,114.000000,141.300003,133.021347,5075222
2010-11-29,141.000000,145.600006,133.550003,143.500000,135.092438,1118461
2010-11-30,143.500000,153.899994,139.149994,152.399994,143.470993,2214284
2010-12-01,150.250000,154.899994,150.199997,153.649994,144.647736,639181
2010-12-02,155.000000,155.899994,148.550003,150.350006,141.541138,520492
2010-12-03,150.000000,151.500000,144.399994,147.050003,138.434433,529009
2010-12-06,148.899994,149.750000,146.000000,147.000000,138.387375,268880
2010-12-07,148.100006,148.100006,144.600006,145.699997,137.163528,198780
2010-12-08,145.000000,145.949997,140.050003,141.500000,133.209595,387102
2010-12-09,142.100006,144.100006,136.550003,137.750000,129.679337,781461
2010-12-10,137.649994,149.699997,133.100006,146.600006,138.010803,1827567
2010-12-13,147.899994,149.699997,144.300003,148.250000,139.564117,362511
2010-12-14,151.000000,154.350006,148.949997,151.449997,142.576660,661078
2010-12-15,151.449997,151.899994,147.000000,148.300003,139.611237,385342
2010-12-16,149.899994,150.350006,146.600006,148.050003,139.375870,284245
2010-12-20,141.000000,145.449997,135.100006,144.300003,135.845551,1097483
2010-12-21,146.949997,150.500000,143.649994,149.699997,140.929184,638065
2010-12-22,150.500000,152.399994,148.500000,149.949997,141.164520,1484744
2010-12-23,150.000000,151.350006,143.250000,145.300003,136.786987,460088
2010-12-24,144.649994,145.399994,143.149994,143.750000,135.327774,546725
2010-12-27,145.000000,146.899994,143.100006,143.649994,135.233658,478728
2010-12-28,148.000000,148.000000,140.399994,140.850006,132.597717,941747
2010-12-29,142.000000,142.649994,140.300003,141.350006,133.068375,651864
2010-12-30,142.000000,142.850006,140.050003,141.699997,133.397934,665419
2010-12-31,142.449997,145.350006,142.000000,144.050003,135.610214,680716
2011-01-03,145.550003,146.399994,143.050003,145.050003,136.551651,487210
2011-01-04,146.949997,150.500000,144.550003,148.550003,139.846588,812777
2011-01-05,150.100006,158.800003,149.300003,157.600006,148.366348,3254352
2011-01-06,158.300003,160.000000,154.000000,154.949997,145.871567,1874274
2011-01-07,155.000000,155.300003,146.100006,147.250000,138.622742,781973
2011-01-10,147.300003,148.300003,139.250000,140.399994,132.174057,625006
2011-01-11,141.050003,142.750000,136.000000,139.050003,130.903137,1121192
2011-01-12,140.399994,140.850006,136.500000,139.750000,131.562149,1045506
2011-01-13,140.600006,143.699997,139.600006,141.399994,133.115463,797536
2011-01-14,141.000000,142.500000,138.000000,139.199997,131.044357,598460
2011-01-17,141.000000,141.000000,135.350006,137.100006,129.067429,397997
2011-01-18,137.500000,140.550003,137.500000,139.850006,131.656296,370616
2011-01-19,140.050003,142.000000,138.600006,139.800003,131.609207,379533
2011-01-20,139.000000,142.000000,137.649994,139.399994,131.232666,266418
2011-01-21,138.850006,141.350006,138.000000,140.000000,131.797470,271388
2011-01-24,140.399994,144.500000,139.750000,142.250000,133.915695,657683
2011-01-25,143.949997,144.550003,139.800003,140.149994,131.938721,378857
2011-01-27,141.449997,141.500000,138.000000,138.149994,130.055862,1363893
2011-01-28,137.800003,140.850006,134.550003,139.500000,131.326813,774349
2011-01-31,138.000000,141.000000,135.550003,140.550003,132.315292,690663
2011-02-01,140.050003,142.449997,137.800003,139.449997,131.279739,2105194
2011-02-02,141.000000,141.050003,135.899994,136.500000,128.502548,2986356
2011-02-03,136.500000,139.250000,135.500000,138.350006,130.244202,856145
2011-02-04,138.500000,139.250000,134.199997,134.949997,127.043381,581117
2011-02-07,136.800003,136.800003,134.300003,134.800003,126.902153,434301
2011-02-08,137.000000,137.399994,130.500000,131.699997,123.983780,1037657
2011-02-09,131.000000,132.000000,126.949997,129.000000,121.441994,1074254
2011-02-10,128.750000,130.850006,120.500000,129.699997,122.100975,983982
2011-02-11,131.000000,139.899994,128.199997,138.550003,130.432434,1175164
2011-02-14,142.000000,144.399994,137.100006,142.699997,134.825867,875125
2011-02-15,142.600006,146.000000,139.300003,141.649994,133.833801,1017479
2011-02-16,142.750000,144.250000,139.000000,143.350006,135.440018,1324018
2011-02-17,143.699997,149.399994,142.300003,147.800003,139.644440,1236435
2011-02-18,148.000000,151.000000,142.949997,144.300003,136.337570,548509
2011-02-21,145.399994,145.399994,139.199997,143.649994,135.723419,459542
2011-02-22,141.500000,143.800003,139.199997,140.199997,132.463806,457607
2011-02-23,140.050003,146.600006,138.350006,143.899994,135.959671,1732547
2011-02-24,144.000000,149.800003,141.000000,146.300003,138.227219,1598633
2011-02-25,145.100006,149.500000,143.100006,148.199997,140.022369,743380
2011-02-28,148.050003,150.550003,134.750000,138.000000,130.385223,2792105
2011-03-01,139.199997,141.399994,133.250000,138.949997,131.282791,3822872
2011-03-03,139.750000,139.750000,135.000000,135.600006,128.117645,1759385
2011-03-04,110.000000,137.800003,110.000000,132.800003,125.472153,1382407
2011-03-07,130.000000,132.500000,130.000000,131.500000,124.243866,780459
2011-03-08,131.500000,133.699997,131.149994,132.699997,125.377670,319785
2011-03-09,133.100006,134.300003,129.649994,131.050003,123.818726,1183691
2011-03-10,131.449997,135.550003,131.000000,133.800003,126.416977,1064047
2011-03-11,132.800003,133.649994,130.350006,131.600006,124.338387,580658
2011-03-14,131.800003,134.500000,131.100006,133.250000,125.897324,542303
2011-03-15,126.000000,132.899994,125.250000,130.800003,123.582512,568586
2011-03-16,130.000000,132.800003,130.000000,131.350006,124.102158,625182
2011-03-17,129.850006,134.750000,129.850006,133.649994,126.275238,714993
2011-03-18,134.000000,135.500000,132.199997,133.949997,126.558708,840493
2011-03-21,134.550003,134.949997,131.199997,131.550003,124.291130,321326
2011-03-22,132.050003,133.500000,130.550003,131.300003,124.054901,413606
2011-03-23,132.050003,132.899994,130.500000,131.300003,124.054901,404062
2011-03-24,132.000000,133.600006,131.399994,132.649994,125.330414,523257
2011-03-25,134.000000,138.399994,133.600006,137.949997,130.337967,1368519
2011-03-28,138.300003,139.550003,136.699997,137.949997,130.337967,600132
2011-03-29,137.949997,139.800003,135.550003,136.500000,128.967972,841159
2011-03-30,137.899994,138.149994,135.100006,136.449997,128.920761,541367
2011-03-31,136.550003,137.649994,134.199997,136.649994,129.109695,763249
2011-04-01,138.000000,142.250000,137.500000,141.149994,133.361420,1716486
2011-04-04,142.350006,149.100006,141.500000,148.199997,140.022369,1125553
2011-04-05,148.500000,158.000000,148.050003,156.850006,148.195068,1712167
2011-04-06,158.000000,158.399994,152.250000,153.649994,145.171646,934007
2011-04-07,154.750000,157.000000,152.699997,155.750000,147.155762,1042870
2011-04-08,156.699997,156.800003,152.500000,154.399994,145.880264,877589
2011-04-11,154.850006,155.949997,145.550003,146.050003,137.991013,758237
2011-04-13,145.899994,147.850006,144.199997,147.250000,139.124786,736669
2011-04-15,147.850006,148.250000,144.699997,146.050003,137.991013,334620
2011-04-18,146.899994,153.500000,146.500000,150.100006,141.817551,1715836
2011-04-19,150.800003,151.199997,145.199997,146.899994,138.794098,776550
2011-04-20,147.949997,149.350006,146.250000,147.850006,139.691696,412906
2011-04-21,148.699997,149.399994,146.550003,147.149994,139.030319,327436
2011-04-25,147.199997,147.899994,145.300003,146.800003,138.699646,474447
2011-04-26,147.000000,147.600006,143.100006,144.899994,136.904465,593986
2011-04-27,145.100006,146.000000,141.050003,142.250000,134.400711,917321
2011-04-28,142.399994,146.350006,140.649994,144.600006,136.621048,821967
2011-04-29,145.050003,146.050003,141.050003,144.449997,136.479309,1112274
2011-05-02,145.399994,146.000000,141.500000,143.850006,135.912415,224173
2011-05-03,143.600006,148.449997,137.550003,138.699997,131.046600,1714835
2011-05-04,143.000000,143.000000,132.399994,133.199997,125.850082,1392594
2011-05-05,133.500000,134.350006,127.250000,128.550003,121.822502,2733977
2011-05-06,129.000000,133.350006,126.099998,131.899994,124.997192,2375485
2011-05-09,134.300003,134.699997,129.500000,130.500000,123.670456,2699189
2011-05-10,131.199997,136.199997,130.550003,135.600006,128.503525,1839712
2011-05-11,135.050003,136.850006,133.149994,134.800003,127.745415,1275260
2011-05-12,134.500000,135.399994,132.350006,133.199997,126.229126,599231
2011-05-13,132.250000,139.350006,131.000000,138.199997,130.967484,1059083
2011-05-16,137.850006,140.100006,135.149994,138.699997,131.441315,516674
2011-05-17,141.250000,156.449997,139.800003,144.399994,136.842987,4091917
2011-05-18,146.399994,149.350006,142.149994,148.149994,140.396713,3165782
2011-05-19,148.500000,149.800003,143.500000,144.199997,136.653473,1596311
2011-05-20,140.100006,149.500000,140.100006,147.949997,140.207214,1582876
2011-05-23,146.750000,151.300003,145.449997,149.899994,142.055161,2425801
2011-05-24,149.899994,153.399994,149.149994,151.800003,143.855743,3261978
2011-05-25,151.000000,155.199997,151.000000,154.449997,146.367050,4081882
2011-05-26,154.500000,156.899994,150.550003,151.899994,143.950485,2623502
2011-05-27,152.800003,153.399994,147.050003,152.649994,144.661255,2050208
2011-05-30,152.800003,159.350006,151.500000,155.600006,147.456863,4165889
2011-05-31,155.050003,165.899994,155.050003,161.449997,153.000702,20663160
2011-06-01,162.100006,165.699997,161.250000,164.000000,155.417252,2574106
2011-06-02,164.000000,165.149994,160.149994,161.250000,152.811188,1699298
2011-06-03,161.500000,162.800003,159.199997,161.050003,152.621674,1185817
2011-06-06,160.500000,161.100006,159.050003,159.850006,151.484436,546378
2011-06-07,159.850006,162.750000,156.350006,157.250000,149.020508,2193466
2011-06-08,157.399994,158.699997,153.300003,154.899994,146.793503,1431303
2011-06-09,155.050003,157.399994,153.149994,154.949997,146.840881,867109
2011-06-10,155.399994,155.399994,150.300003,152.000000,144.045273,838559
2011-06-13,152.449997,155.399994,150.050003,154.750000,146.651352,749987
2011-06-14,154.949997,157.750000,154.350006,156.550003,148.357147,599387
2011-06-15,156.000000,158.600006,153.250000,154.250000,146.177536,956161
2011-06-16,153.300003,153.899994,150.750000,151.550003,143.618835,1145520
2011-06-17,150.949997,152.350006,147.250000,148.199997,140.444122,696910
2011-06-20,149.800003,150.000000,141.399994,147.149994,139.449081,1207293
2011-06-21,148.000000,149.800003,144.500000,148.350006,140.586304,1088170
2011-06-22,149.899994,150.600006,146.500000,148.100006,140.349396,487689
2011-06-23,148.199997,151.500000,144.000000,150.149994,142.292099,1194788
2011-06-24,151.000000,155.899994,151.000000,154.300003,146.224899,851591
2011-06-27,154.500000,157.800003,153.449997,156.250000,148.072861,1615697
2011-06-28,156.550003,158.850006,156.550003,157.100006,148.878387,1127185
2011-06-29,153.100006,159.000000,151.600006,157.100006,148.878387,1022281
2011-06-30,158.850006,163.250000,157.050003,161.949997,153.474548,2743578
2011-07-01,163.000000,164.949997,160.649994,162.350006,153.853638,641406
2011-07-04,162.350006,164.000000,160.250000,160.850006,152.432098,508395
2011-07-05,161.250000,161.899994,159.250000,159.899994,151.531830,376300
2011-07-06,159.500000,164.000000,159.449997,161.000000,152.574265,681135
2011-07-07,162.000000,165.750000,159.649994,162.050003,153.569351,1081191
2011-07-08,162.550003,162.600006,157.100006,157.850006,149.589127,360582
2011-07-11,156.500000,158.500000,155.000000,157.100006,148.878387,437792
2011-07-12,155.300003,156.699997,153.500000,153.899994,145.845856,673388
2011-07-13,154.649994,156.600006,152.550003,154.500000,146.414444,721657
2011-07-14,152.550003,157.899994,152.000000,156.800003,148.594070,712244
2011-07-15,156.699997,158.850006,154.449997,156.750000,148.546692,520139
2011-07-18,156.500000,158.050003,154.050003,154.850006,146.746155,286868
2011-07-19,154.800003,161.199997,153.250000,160.399994,152.005646,1099870
2011-07-20,161.300003,162.649994,155.000000,155.949997,147.788544,1424292
2011-07-21,156.449997,158.850006,154.100006,157.350006,149.115280,1069969
2011-07-22,158.449997,161.500000,157.899994,160.750000,152.337341,1679870
2011-07-25,161.000000,161.800003,158.100006,158.949997,150.631531,1385495
2011-07-26,159.500000,163.000000,158.100006,158.899994,150.584152,1150173
2011-07-27,159.800003,160.500000,155.600006,156.250000,148.072861,495383
2011-07-28,155.350006,160.000000,154.000000,154.949997,146.840881,1243690
2011-07-29,154.050003,156.399994,135.250000,143.550003,136.037506,4895210
2011-08-01,147.500000,150.899994,144.000000,145.100006,137.506378,3708191
2011-08-02,145.250000,145.699997,138.149994,141.550003,134.142151,1475136
2011-08-03,139.399994,144.300003,137.000000,142.699997,135.231979,1009315
2011-08-04,143.199997,144.800003,136.750000,138.149994,130.920090,3306069
2011-08-05,134.949997,141.000000,132.000000,139.750000,132.436371,9280860
2011-08-08,135.449997,140.500000,134.000000,136.149994,129.024765,3743566
2011-08-09,133.949997,138.000000,130.000000,133.449997,126.466057,997026
2011-08-10,136.350006,139.699997,134.899994,137.949997,130.730545,2270284
2011-08-11,136.000000,138.199997,134.250000,135.449997,128.361389,1536864
2011-08-12,137.199997,137.850006,135.000000,136.449997,129.309036,1540298
2011-08-16,132.000000,142.850006,132.000000,139.699997,132.388977,1041466
2011-08-17,139.399994,141.300003,136.050003,138.600006,131.346558,666711
2011-08-18,139.100006,140.750000,134.449997,136.449997,129.309036,5314420
2011-08-19,133.000000,137.949997,131.949997,136.300003,129.166901,3919879
2011-08-22,135.050003,137.899994,134.899994,136.050003,128.930008,334962
2011-08-23,137.399994,139.199997,134.199997,138.449997,131.204391,907130
2011-08-24,139.899994,148.000000,138.800003,146.800003,139.117416,2727812
2011-08-25,147.199997,149.649994,138.750000,140.399994,133.052338,1793336
2011-08-26,139.250000,142.850006,139.100006,140.550003,133.194489,694785
2011-08-29,141.149994,147.949997,141.000000,145.350006,137.743286,484414
2011-08-30,147.000000,152.899994,146.399994,152.100006,144.140030,1185911
2011-09-02,154.050003,158.500000,151.600006,157.500000,149.257401,1596147
2011-09-05,155.800003,160.600006,154.800003,157.250000,149.020508,912066
2011-09-06,160.000000,161.899994,150.899994,154.050003,145.988007,1330904
2011-09-07,155.300003,162.000000,154.500000,160.050003,151.673996,1871504
2011-09-08,161.800003,163.899994,158.600006,160.750000,152.337341,1011497
2011-09-09,162.449997,162.449997,153.050003,154.149994,146.082733,541841
2011-09-12,153.199997,156.800003,150.350006,152.350006,144.376938,458685
2011-09-13,155.899994,157.000000,151.649994,152.550003,144.566483,477998
2011-09-14,150.100006,153.000000,147.550003,149.050003,141.249664,1511322
2011-09-15,150.000000,151.699997,148.250000,149.350006,141.533966,535073
2011-09-16,150.000000,153.500000,148.000000,150.800003,142.908081,1324489
2011-09-19,149.000000,155.750000,148.199997,154.100006,146.035385,2809987
2011-09-20,155.100006,155.649994,152.500000,154.350006,146.272293,1631967
2011-09-21,154.050003,158.199997,154.050003,157.100006,148.878387,1204766
2011-09-22,156.100006,156.100006,142.199997,146.449997,138.785721,2453772
2011-09-23,144.600006,151.250000,143.750000,149.649994,141.818253,1400138
2011-09-26,150.300003,152.949997,147.399994,152.300003,144.329590,959586
2011-09-27,154.850006,158.899994,152.750000,157.449997,149.210037,1229409
2011-09-28,159.000000,161.199997,156.000000,160.300003,151.910919,2377196
2011-09-29,159.800003,166.750000,158.149994,163.949997,155.369904,3079459
2011-09-30,163.750000,169.800003,162.000000,164.350006,155.748962,2712461
2011-10-03,163.600006,164.000000,151.350006,153.100006,145.087708,1642213
2011-10-04,152.500000,159.800003,146.699997,147.449997,139.733383,1108391
2011-10-05,153.550003,153.899994,147.600006,150.649994,142.765915,643151
2011-10-07,155.550003,157.800003,151.199997,156.449997,148.262390,806599
2011-10-10,155.250000,157.850006,153.100006,154.850006,146.746155,574856
2011-10-11,155.899994,159.500000,152.250000,153.449997,145.419403,624082
2011-10-12,155.250000,156.850006,153.449997,155.000000,146.888260,606780
2011-10-13,155.000000,159.000000,154.500000,156.399994,148.214996,843751
2011-10-14,155.699997,157.300003,154.500000,155.449997,147.314697,499700
2011-10-17,156.050003,157.600006,153.100006,155.899994,147.741150,331198
2011-10-18,157.500000,157.500000,150.800003,152.250000,144.282181,355368
2011-10-19,153.050003,155.250000,149.550003,150.399994,142.529007,1057725
2011-10-20,148.000000,152.800003,147.600006,151.800003,143.855743,370257
2011-10-21,149.000000,153.000000,149.000000,150.449997,142.576370,300342
2011-10-24,155.050003,157.600006,151.649994,156.500000,148.309769,1167828
2011-10-25,156.500000,162.500000,155.500000,161.250000,152.811188,1139611
2011-10-28,162.399994,170.449997,162.399994,163.399994,154.848648,1051878
2011-10-31,160.050003,166.949997,160.050003,163.949997,155.369904,840954
2011-11-01,156.000000,163.949997,156.000000,160.100006,151.721375,512462
2011-11-02,157.399994,159.500000,155.100006,158.050003,149.778656,1042409
2011-11-03,163.000000,163.600006,157.550003,162.199997,153.711456,496651
2011-11-04,164.500000,167.500000,163.550003,165.000000,156.364929,1747474
2011-11-08,165.050003,166.699997,160.199997,161.550003,153.095474,873158
2011-11-09,162.149994,163.949997,156.100006,158.649994,150.347229,886539
2011-11-11,159.899994,162.899994,150.000000,150.449997,142.576370,2472593
2011-11-14,158.649994,158.649994,151.050003,155.149994,147.030426,1554235
2011-11-15,154.500000,156.050003,141.000000,144.600006,137.032562,1354549
2011-11-16,144.199997,144.199997,130.199997,132.550003,125.613182,3855162
2011-11-17,132.000000,135.850006,129.000000,132.149994,125.234077,2518688
2011-11-18,131.149994,139.800003,128.350006,137.899994,130.683167,1456984
2011-11-21,136.699997,139.100006,132.500000,136.600006,129.451218,717393
2011-11-22,137.899994,139.000000,131.250000,132.350006,125.423637,692110
2011-11-23,132.050003,132.350006,121.250000,123.550003,117.084167,1295172
2011-11-24,123.699997,125.000000,116.750000,117.699997,111.540314,2554572
2011-11-25,118.000000,124.849998,115.199997,123.349998,116.894623,4717307
2011-11-28,124.750000,127.449997,121.750000,126.400002,119.785011,2568553
2011-11-29,128.000000,130.899994,125.400002,128.300003,121.585587,1970380
2011-11-30,128.000000,130.350006,121.699997,125.750000,119.169014,1884842
2011-12-01,129.699997,132.350006,125.250000,126.199997,119.595474,1060484
2011-12-02,124.599998,132.000000,124.599998,130.300003,123.480919,578277
2011-12-05,129.699997,130.600006,126.349998,129.149994,122.391098,559299
2011-12-07,129.699997,133.949997,129.100006,132.100006,125.186714,1679421
2011-12-08,130.699997,133.899994,126.550003,128.850006,122.106789,956836
2011-12-09,127.349998,131.000000,124.400002,127.300003,120.637932,535841
2011-12-12,128.949997,130.899994,126.349998,129.000000,122.248955,1280093
2011-12-13,129.000000,129.600006,126.199997,128.149994,121.443413,829707
2011-12-14,128.300003,132.500000,127.650002,130.399994,123.575661,622509
2011-12-15,128.000000,129.500000,125.849998,127.050003,120.401009,2760437
2011-12-16,127.099998,129.500000,124.400002,126.650002,120.021935,1062095
2011-12-19,124.199997,125.750000,118.500000,119.699997,113.435638,1292516
2011-12-20,120.900002,123.800003,117.699997,121.500000,115.141457,2207343
2011-12-21,123.150002,125.199997,122.050003,123.650002,117.178932,738177
2011-12-22,123.650002,124.900002,121.900002,123.949997,117.463234,1208491
2011-12-23,124.000000,127.599998,122.599998,124.900002,118.363510,1372951
2011-12-26,125.500000,125.500000,120.099998,123.550003,117.084167,669863
2011-12-27,124.500000,127.900002,123.000000,125.449997,118.884720,753047
2011-12-28,126.650002,126.650002,119.250000,120.599998,114.288559,581843
2011-12-29,120.449997,126.750000,118.699997,124.199997,117.700150,2892730
2011-12-30,123.599998,123.599998,119.650002,120.050003,113.767349,1280686
2012-01-02,122.800003,123.750000,111.000000,114.699997,108.697319,1572363
2012-01-03,117.500000,120.900002,115.000000,120.300003,114.004272,1385662
2012-01-04,121.000000,123.500000,118.000000,122.849998,116.420799,1259249
2012-01-05,122.000000,127.599998,121.300003,126.699997,120.069313,788405
2012-01-06,126.250000,128.750000,124.300003,127.699997,121.016975,1036623
2012-01-07,null,null,null,null,null,null
2012-01-09,128.699997,133.399994,126.000000,132.199997,125.281456,848300
2012-01-10,133.850006,137.000000,132.850006,136.449997,129.309036,869679
2012-01-11,136.000000,140.699997,134.750000,137.050003,129.877655,1810746
2012-01-12,137.500000,137.500000,131.199997,132.649994,125.707916,1748799
2012-01-13,132.500000,133.000000,129.550003,131.550003,124.665504,1099713
2012-01-16,131.550003,131.550003,131.550003,131.550003,124.665504,0
2012-01-17,137.100006,141.000000,135.000000,140.000000,132.673248,1636196
2012-01-18,142.000000,143.800003,138.699997,141.699997,134.284317,890591
2012-01-19,144.000000,150.550003,143.149994,149.399994,141.581329,1456077
2012-01-20,151.899994,157.600006,150.250000,155.399994,147.267319,1634070
2012-01-23,155.399994,155.399994,145.100006,146.750000,139.070023,1657609
2012-01-24,147.050003,152.899994,145.600006,150.050003,142.197311,1337362
2012-01-25,150.949997,150.949997,142.250000,143.199997,135.705811,1859617
2012-01-27,145.800003,149.649994,144.800003,147.100006,139.401703,1264483
2012-01-30,147.100006,147.399994,137.350006,138.399994,131.157013,757694
2012-01-31,138.949997,148.500000,137.000000,146.250000,138.596207,1291344
2012-02-01,146.550003,147.750000,142.149994,143.899994,136.369171,899183
2012-02-02,144.500000,151.800003,144.500000,151.000000,143.097626,2355597
2012-02-03,151.000000,152.699997,148.250000,150.250000,142.386856,814359
2012-02-06,152.850006,152.850006,146.300003,148.100006,140.349396,1518103
2012-02-07,149.149994,149.449997,137.850006,139.149994,131.867767,1735290
2012-02-08,139.000000,143.300003,136.600006,140.300003,132.957565,1532614
2012-02-09,139.649994,141.800003,135.199997,137.949997,130.730545,1907732
2012-02-10,138.149994,144.149994,137.199997,142.899994,135.421509,1780060
2012-02-13,143.949997,144.300003,141.000000,143.050003,135.848862,718239
2012-02-14,143.300003,145.550003,142.000000,144.149994,136.893494,1580236
2012-02-15,145.000000,147.949997,144.149994,147.149994,139.742447,886834
2012-02-16,147.449997,149.899994,145.750000,147.600006,140.169830,856476
2012-02-17,149.000000,152.899994,145.750000,150.500000,142.923828,1749511
2012-02-21,151.199997,155.750000,150.649994,152.649994,144.965591,1744030
2012-02-22,155.750000,157.750000,142.399994,143.850006,136.608597,1863666
2012-02-23,142.000000,145.399994,140.500000,144.050003,136.798508,1533912
2012-02-24,145.050003,146.500000,141.000000,142.699997,135.516479,527338
2012-02-27,144.399994,145.149994,137.250000,143.649994,136.418686,947560
2012-02-28,144.800003,149.449997,144.100006,148.100006,140.644653,629276
2012-02-29,149.750000,152.000000,145.250000,148.649994,141.166931,627017
2012-03-01,148.000000,152.000000,144.000000,146.850006,139.457581,370864
2012-03-02,147.500000,150.000000,144.000000,147.350006,139.932404,497666
2012-03-03,null,null,null,null,null,null
2012-03-05,147.000000,147.050003,142.399994,143.199997,135.991318,264293
2012-03-06,144.649994,147.000000,140.649994,143.550003,136.323685,502716
2012-03-07,141.050003,146.649994,141.050003,145.250000,137.938110,389292
2012-03-09,146.300003,148.500000,129.750000,135.000000,128.204086,5833743
2012-03-12,135.000000,137.300003,128.399994,129.899994,123.360817,5786647
2012-03-13,125.000000,133.949997,125.000000,131.100006,124.500435,5344550
2012-03-14,132.050003,137.250000,132.050003,135.750000,128.916336,2528804
2012-03-15,136.000000,136.000000,130.399994,132.050003,125.402618,1691856
2012-03-16,132.750000,135.750000,130.250000,133.149994,126.447227,1024696
2012-03-19,133.449997,133.850006,130.850006,131.850006,125.212677,886890
2012-03-20,131.850006,133.300003,129.449997,132.350006,125.687500,1991819
2012-03-21,131.399994,132.600006,130.250000,131.149994,124.547897,1329184
2012-03-22,132.850006,133.199997,124.800003,125.900002,119.562202,2489358
2012-03-23,125.099998,127.949997,120.750000,123.449997,117.235527,4212337
2012-03-26,123.000000,123.699997,119.050003,120.550003,114.481506,1124699
2012-03-27,121.550003,123.000000,118.250000,121.500000,115.383698,1098462
2012-03-28,121.500000,121.500000,117.000000,118.250000,112.297295,1756343
2012-03-29,118.000000,125.500000,116.099998,124.199997,117.947777,2869127
2012-03-30,124.500000,130.000000,124.099998,129.500000,122.980972,1405080
2012-04-02,129.399994,132.699997,128.600006,129.500000,122.980972,773104
2012-04-03,129.500000,132.399994,125.099998,129.399994,122.885994,598189
2012-04-04,129.399994,132.250000,128.300003,131.649994,125.022720,763340
2012-04-09,131.050003,136.250000,129.649994,133.750000,127.017014,1171110
2012-04-10,134.300003,134.699997,131.000000,131.949997,125.307640,364048
2012-04-11,130.100006,133.449997,125.449997,127.349998,120.939194,607896
2012-04-12,129.699997,131.000000,127.800003,128.250000,121.793892,567378
2012-04-13,129.850006,130.899994,128.750000,129.899994,123.360817,573117
2012-04-16,129.899994,130.949997,128.649994,128.899994,122.411171,225281
2012-04-17,130.000000,130.949997,128.649994,129.649994,123.123413,429108
2012-04-18,130.750000,133.899994,129.199997,129.750000,123.218369,594109
2012-04-19,130.300003,135.399994,129.399994,134.100006,127.349434,845571
2012-04-20,134.000000,137.199997,129.949997,130.649994,124.073074,1357915
2012-04-23,130.000000,131.600006,126.699997,127.250000,120.844223,671276
2012-04-24,128.699997,130.000000,126.199997,128.649994,122.173759,487818
2012-04-25,130.000000,131.949997,127.650002,129.649994,123.123413,939012
2012-04-26,130.100006,131.500000,124.050003,124.599998,118.327637,1267245
2012-04-27,125.000000,127.349998,124.699997,126.349998,119.989548,383798
2012-04-30,126.900002,128.500000,125.000000,127.800003,121.366539,892604
2012-05-02,128.899994,128.899994,125.500000,126.050003,119.704643,591736
2012-05-03,126.550003,127.500000,124.449997,124.949997,118.660019,626023
2012-05-04,124.900002,125.800003,122.500000,124.099998,117.852798,1173453
2012-05-07,122.699997,129.000000,121.000000,127.699997,121.271568,564358
2012-05-08,127.150002,128.949997,121.650002,123.050003,116.855659,339686
2012-05-09,122.949997,125.250000,120.199997,122.849998,116.665726,1961492
2012-05-10,120.000000,126.300003,118.900002,125.050003,118.754982,1266715
2012-05-11,123.000000,126.400002,119.349998,121.500000,115.383698,2334822
2012-05-14,121.449997,121.949997,114.199997,114.900002,109.115929,1957717
2012-05-15,114.000000,115.449997,112.250000,114.699997,108.925995,921396
2012-05-16,114.000000,114.000000,109.800003,111.000000,105.412254,2319699
2012-05-17,109.099998,116.000000,109.099998,113.800003,108.071297,1943986
2012-05-18,111.050003,113.400002,109.750000,111.699997,106.077011,1538120
2012-05-21,111.699997,113.750000,109.500000,112.599998,106.931717,1491072
2012-05-22,113.099998,113.900002,111.300003,111.750000,106.124504,388799
2012-05-23,112.000000,112.050003,109.800003,110.250000,104.700005,1245523
2012-05-24,111.449997,112.699997,109.800003,112.000000,106.361923,1116442
2012-05-25,112.000000,115.449997,112.000000,113.800003,108.071297,1089233
2012-05-28,114.849998,115.750000,114.099998,114.900002,109.115929,501829
2012-05-29,115.900002,122.250000,114.750000,118.300003,112.344788,1379146
2012-05-30,119.000000,120.800003,117.300003,119.000000,113.009537,1778680
2012-05-31,118.349998,125.900002,117.150002,123.449997,117.235527,3592822
2012-06-01,124.000000,126.250000,122.650002,125.349998,119.039879,1088955
2012-06-04,124.449997,124.500000,120.199997,123.750000,117.520416,870476
2012-06-05,124.699997,125.199997,121.599998,122.849998,116.665726,664310
2012-06-06,122.099998,126.000000,122.099998,124.150002,117.900276,1330789
2012-06-07,124.849998,127.449997,123.150002,125.099998,118.802452,745015
2012-06-08,124.250000,126.550003,123.750000,124.800003,118.517570,540939
2012-06-11,125.500000,126.800003,122.500000,123.650002,117.425461,1050332
2012-06-12,124.300003,124.849998,120.650002,122.550003,116.380821,1474970
2012-06-13,122.550003,125.349998,119.349998,120.800003,114.718925,1683780
2012-06-14,119.199997,121.300003,114.000000,114.500000,108.736061,1264900
2012-06-15,115.000000,116.500000,113.000000,114.750000,108.973480,1147454
2012-06-18,114.949997,118.500000,112.449997,115.199997,109.400826,1281993
2012-06-19,115.199997,115.900002,113.300003,114.949997,109.163406,891747
2012-06-20,116.000000,117.800003,115.800003,117.449997,111.537560,659167
2012-06-21,117.250000,118.150002,115.800003,117.550003,111.632538,690964
